Unnamed: 0,ID,Text,Label
2728,2729,খানকি মাগী তোকে দেখলে ঘূনা করে।,1
2897,2898,Mei aar maa dutoi RANDI class one randi,1
538,539,"খানকি হিংসুটে মহিলা,,,,,",1
517,4344,Ranu bal,1
588,5372,ma chudaa,1
3060,3061,"tor oto jolon kiser re.. nijer thobra ta dekh age..profile e to nijer pic
dewar sahos nei to tor gaanr e",1
230,231,"Ai jonnoi bole midiyar maya khanki
Onnor songe dola doli
Kaj chara o aRA korte pocondo Kore",1
598,5382,madachod,1
1954,1955,"😭😭😭😠😠😠Oo god ar thak tumi ai world ar sob lady k vaniah kora dau tahola e kono
crime thakba na",1
3313,3314,"যাকে খানকি বলছিস সে তোর গাঁড়ে লাঠি মারেনি তোর ভাগ্য ভালো...খানকির ছেলে অভাবে
যারা কাজ করে তাদের খেতে তো দিবি না তাদের সম্মান নষ্ট করছিস মা চোদাতে??",1
227,228,Ranu akta gud Mara ni,1
675,676,গাড়ির ভিতরে রেপ কর,1
715,716,Randi,1
1156,1157,"Jemon nayok temon naika ,,Magi ar maga faltu ..... Bangla chinema bal iama",1
506,5290,sala feminist ki *******,1
3443,3444,এত বড় দুধ স্নেহার,1
503,5287,meyeta kochi....bor ta buro,1
772,773,Bara age nije ke platform de bara abhijit,1
2586,2587,Toke ponde mulo gonza dorkar,1
2375,2376,"Vai bon noy ,didi vai er modde prem 😅😅",1
2315,2316,Chout marni,1
3600,3601,অপুর সেক্স সের জন্য সব করতে পারে মাগি,1
759,760,বকাচদা,1
2290,2291,Pagli cude bal ti... Bal cude...,1
1523,1524,Madarchod ranu mandal,1
1580,1581,Ki bolbo ami chi rendi,1
3209,3210,Cela manush na magi manush?,1
1802,1803,ranu magi,1
1675,1676,"এদের কি ভাতার নেই টাকা রোজকার
করার জন্য",1
239,4066,তুমার গুদের পাসওয়ার্ড দিবে আমায়?😆,1
690,5474,muslim holi ai meye k ma khon korte,1
628,5412,tor gud e bokachoda,1
3471,3472,Ranu tor ma ka chuti,1
489,4316,"@Debkanta Bagdi
Bal chir bosey bosey ,, bostapocha dinosaurs juger lok",1
354,355,vera sala bou noi daini,1
267,4094,পতিতার আবার ধর্ম,1
607,5391,tari q ma chuddd rhi ha sali,1
