Unnamed: 0,ID,Text,Label
709,5493,guda kub ros codao r moro,1
3570,3571,রি‌জেক‌টেড মাল । সৃ‌জিত উ‌চ্ছিষ্ট খে‌তে অভ্যস্ত ।,1
1355,1356,BC ranu,1
3417,3418,বাংলার পতিতা,1
3737,3738,"মহিলা বেঈমানদের কে রাণুমন্ডল নামে গালি প্রচলন করা হোক, যেমনটা বিশ্বাসঘাতকদেরকে
মীরজাফর বলা হয়",1
1727,1728,Khanki maagir bachha sali.. Fasi chai or,1
3778,3779,Ai shalara koydin por nijer maake *******,1
1335,1336,"Chi Chi.. Didi Maar moto thaake!
Eei ki Shombhob?? No..!",1
1524,1525,"খানকি মাগি,
ভিকারির বাচচা",1
198,4025,Tor maa bokacho,1
281,282,Eta to khanki.....,1
1979,1980,তারা তো আপন ভাই বোন ছিল না তাড়াতাড়ি ভালোবাসা হওয়াটাই স্বাভাবিক,1
282,5066,patha choda r bal,1
2151,2152,Sali onek sexy,1
1903,1904,খান্কী মাগি কে জুতো খুলে মারা,1
19,4803,"বাপ বদমাইশ মেয়ে খানকি শালী নডী  
শুধু দীধি টা ভালো",1
716,717,আমার ভুদা,1
1603,1604,chup kor magi,1
226,4053,রেট তো কম আছে কিন্তুক আন্টির করে কি মজা পাবে তুমি।,1
1728,1729,সুখের সংসারে আগুন লাগাই মেয়েরাই লোভে।,1
327,4154,Admin কে চোদে শালির মাগি,1
636,4463,Vikari chudi ranu magi,1
2883,2884,Khanki mohila Toi tu dekhty akhuno bikhari e asis,1
113,3940,"Baler mandal, kukurer lej soja hoy na",1
10,3837,@Falak middey Falak rendi sala chup ekdom,1
3586,3587,"গুদমারানির ঝি কে ফেরে রানাঘাটের স্টেশনে শুকনো করতে দিতে হবে খানকির এত অহংকার
আগে জানতাম না😠😠😠",1
1301,1302,haramjadi vikmangni kere tui pagli,1
709,710,এর বাপ মা একটা পাঠা আর পাঠি জন্ম দিয়েছে,1
1083,1084,U akta petni,1
1992,1993,Sala kutti,1
1931,1932,"vogoban Tumi jodi sotti prokrito theke thako tahole emon narokiyo ghotona jate
r kono meyer jibone konodin jate na ghote sejonno sob smoky meyeder k rokha
koro r protek meyer pother patheo hoye theko",1
2452,2453,Ekta meye hisabe chokhe jol ese gelo.sotti manus k voy kore,1
231,4058,Ha ha bokachodi vakarri,1
1703,1704,eto manusik rugi,1
2322,2323,Mother chod,1
2476,2477,Faltu choda magi,1
84,3911,ai cheleta ekta hijra tar ei rokom e howaa dorkar cilo,1
809,4636,Sala India er no 1 khanki magi.....kuttaar mattoo gola.,1
924,4751,"তুই একটা খানকি, আর খানকি দের কোনো ধর্ম নেই",1
852,4679,Ranu mondal maderchod,1
