Unnamed: 0,ID,Text,Label
806,4633,আমি হলে দু চারজন ছেলে ধরে নিয়ে রেপ করাতাম,1
3147,3148,Amar channel tao subscribe Kore dao plz. Help for 1k,0
952,953,😭😭😭😭😭 Oder sobay k fasi howa uchit chilo.,0
3014,3015,একদম ঠিক কথা ভাই বলছো তুমি।,0
2994,2995,Sourav Porey samle kno,0
2349,2350,"নারিরা পতিতা হয় বেশী ভাগ বেকার সবামী ও মাতাল সবামীদের জন্য।
পাপটা ঐ বেকার ও মাতাল সবামীর।",1
742,5526,valo chilo bro,0
892,5676,just haste par6ina ar ami nice video 😂😂😂😂,0
103,104,এর মুখে লাথি মারা উচিত... পাগলী কোথাকার,0
3049,3050,Fatiye diye6en dada,0
2986,2987,Re Vai bon er somporko ta khrap koro na..,1
1479,1480,Darun dada eta dorkar 6ilo..r কাচা কঞি ta akdom thik bole6o,0
418,5202,magi. chudi. k. english. kukur. dia. chodao,1
700,5484,sorkari scul a sikkhar jaegae rajniti hoar kaoni ar mul.,0
2383,2384,ঠিকানাটা বলো,0
844,4671,ছোট ভাইকে বিয়ে দিয়ে তারপরে বড় বোনকে বিয়ে দেওয়ার দরকার ছিল ।,1
312,5096,khetapur mere dam,0
513,5297,randi ki gaand maro,1
491,5275,ranu chudmarni suar ranu,1
1972,1973,Thank dada asob kotha gulo tula dharar jono. Very very thank dada.,0
785,5569,"ভাই তোমাকে অনেক ধন্যবাদ ওদের মা মেয়ের কথা গুলো তুলে ধরার জন্য মেয়েকেও এক
জায়গাতে ভাঙ্গা প্লেট দিয়ে বসিয়ে দাও",0
660,5444,lodu sala laddu 🖕,0
780,781,"Ranur meyeke noi kasa konsi die marte hole ranu ke maro ami balo pabo sala
bikari",0
2602,2603,Dada right khotha.,0
2189,2190,"Meyetake eivabe marli khankir chelera sala paa chire fele marli sala suor rer
baccha.sala rapist der dhon kochu kata kora uchit",1
1890,1891,Sobkothi thik,0
491,492,Ak Dom tek bolacho,0
616,5400,randi,1
325,5109,পাগলি,0
847,4674,"Ranuu goo Ranuu
Lagboo tmr Karr Nunuu??
Himeshh Salmann nakii Sonuu??",0
1030,1031,শান্তিপুর গিয়েছো ?,0
1107,1108,কথায় এইটা,0
393,4220,Tui ekta faltu women,0
2351,2352,bancod mage rano,1
1256,1257,"Same time raster more dar koriye pathor mere mere Mara uchit sob guloke,",0
143,4927,hm,0
2967,2968,"শ্রীজিৎ হচ্ছেন হাতমারা কাশেম আর মিথিলা হচ্ছেন আংগুল মারা পার্বতী তাই দুজনে ঠিক
করেছেন দূরদূরান্ত থেকেই হাত মেরে আর আংগুল মেরে তাদের জীবনটা কাটিয়ে দেবেন আর
হোয়াটসঅ্যাপে সাইবার করবেন তাইতো এখন শ্রীজিৎ হচ্ছে কলকাতায় মিথিলা হচ্ছে
সুইজারল্যান্ডে",0
2171,2172,Oka akta jutor mala dao,0
839,5623,darun 👌👌😂😂 r katha ekdom thik bole6o 🙂🙂,0
392,393,তাদের মাথায় উকুন আর তার মাথায় সোনা যেমন। সত্যি আমার খুব রাগ হচ্ছে😡😡😡😡🤮🤮🤮,0
481,482,Gunda der ke daka ucit,0
3276,3277,মাগি মিথ্যাবাদি,1
852,853,Khankir bacchader kachukata kora dorkar chilo dhon kete felo MC der...,1
841,4668,তুই একটা খান কি তুই টাকার জন্য সবকিছুই করতে পারবি,1
720,721,Bal,0
74,3901,Akdom fatiya diyacho boss,0
584,5368,maa chu*******a,1
827,828,Ai ovhoni mitha,0
1141,5925,🤣🤣🤣🤣🤣osthir hoise bhai,0
2359,2360,ভিকারি দের ভালো করতে নাই,0
3720,3721,রানু😈😈😈😈😈😠😠😠😠😠😡😡😡😡😡😡😈😈😈😈😈,0
1562,1563,"সবাই যদি পেটের দায়ে করে,
সাধারণ মেয়েদের স্বামী লাগে কেন?
পারলে উত্তর দিয়ে জান!",1
725,5509,meya ta ki sundar dekhtay ekdam saral sadasidhay futfutay ranir moto😢😢😢,0
587,5371,are o rendi sali,1
2379,2380,কোন জায়গা ভাই,0
596,5380,"worst review  
👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",0
2331,2332,কাঁচা কঞ্চি দিয়ে☺☺☺☺,0
244,245,Ota ke or maya?,0
