Unnamed: 0,ID,Text,Label
67,3894,"Ata sotti akdom je nijer maa er Peter bhai ba dada chara keu bhalo chokhe
dekhena akdom sotti seta nijer masir chele hok ba jethar chele ba onno kono
dada ra nijer dada nijer dadai hoy...",1
646,647,ছেলেটাকে মেয়ে হয়ে জন্মালে ভালো হতো,1
904,905,রানু মাগি,1
522,5306,makilaudi,1
575,576,@হিয়াশা জামান হীর Tor maar guder chamra keta football baniye khelbo,1
1785,1786,Khanki magi tor mukhe juto sali harami sobai jane tui akta gaddar,1
2756,2757,Bal amer,1
3734,3735,Shali pagli magi ranu mandol 😠,1
1349,1350,এসব মাগিদের কেনা জুতা দিয়ে মারা উচিত চোখে মুখে,1
683,684,Chudir beta,1
326,4153,অহংকার রেন্ডি,1
529,4356,Oi khanki k sonagachi ta dia asta hoba,1
1481,1482,"Right. OK. Juto. Kano
Ketey. Felo. Magi. K",1
530,5314,randi,1
182,183,পাগলাচোদা রানু,1
1031,5815,bell icon ta emon vabe press korte bole...jeno babar dudh tip6e,1
2200,2201,O akta magichodi,1
1137,1138,"Oder ke khanki bole gali diben na..
Ami, apni der moto lokera oder khanki baniyesi.

Kono na kono somossa na hole ora ekhane ase ni..

Oder back side e je koster karon ase ta amader moto lok dekhe na ..

Kebol amra video banai ar moja ni",1
728,5512,"thik ache...pujo hobar agee prosad bitoron korle etai hoy...tobe oi khankir
chele take ram dholai deba darkar....",1
3341,3342,এতো গ্রাম্য বেশ্যা...,1
558,5342,oo chachi.... oo bhi*****ali chachi 🤣🤣🤣,1
939,940,Jato gudir beta eta darun chilo,1
3258,3259,Chili.....vai-bon vlo basche😱😱 ..ki baje re babaa 😑😑😡,1
654,5438,"এই মহিলা নিজের সংসার নিজেই নসটো করলো এখন নিজেই পোচে মরবে আর বলবে জিবোনে কি ভুল
করেছি আহরে আমার ছেলে মেয়ে কি হবে ওকি আর ছেলে মেয়ে কাছে মুখ দেখাতে পারবে",1
604,4431,Bokachoda magi holo Ranu⚽😠😠😠,1
732,5516,sasti copy...pagli chudi,1
550,5334,laudi sali .,1
2986,2987,Re Vai bon er somporko ta khrap koro na..,1
2788,2789,A holo amadar dasar khanki magi,1
691,5475,"মেয়েদের চরিত্র এই রকম না না করবে আর বিছানায় শুইয়ে পরেবে। আমার ভয় করে বলবে আর
নিজ হাতে পাজামার গিট্টু খুলে দেবে।",1
365,4192,"এই কলিকাতার খাংকিদের কারোনে ,বাংলাদেশের বদনাম হয় বিদেশে, সবাই ভাবে জে ওরা
বাংলাদেশের মানুষ ।👈👈👈👈👈👈👈",1
284,4111,সব গুলো বুড়ো বুড়ো,1
3148,3149,Kanki..akta,1
3653,3654,চুদির বেটিকে চোদা দরকার,1
1300,1301,রানুর মেয়ে কে চুদি,1
2638,2639,Khanki magi himesh tor shona chate..himesher mar hadar Teri meri,1
526,5310,bhag **********,1
443,444,@Masum sk hmm giye kore o eschi first er meye take,1
817,818,Magi k juta mari khanki magi re,1
1644,1645,"payer juto mathy tulle ja hoy r ki😠😠😠pgli chudi mal bal.akmot hole linke
korben",1
155,3982,magi,1
3590,3591,Baler ranudii,1
1062,1063,Shala gudmarani magi,1
3426,3427,Ekta bessar jaigai thakar moto ekta vlo manusher aukad nei.,1
3761,3762,"রাস্তায় কত পুরুষের সাথে সুয়েছে আর এখন বলছে বিকারীদের সাথে বসে ও নি অকে আবার
সেই পুরুষদের কাছে পাটাউ ওরা অকে আবার গান শিখাবে",1
1177,1178,High level er vikharichoda magi,1
3581,3582,Apu name ta petni mondol rakhle kamon hoy...???,1
333,4160,2r mto khankir 6ele r aktao hbe na... mosti mar6is... rendir 6ele,1
435,4262,Eder ektai sasti sobkotar পুরুষাঙ্গ kete dao.,1
3606,3607,"Loke bhalo sosur sasuri paina ar sob peye rendi magi 😠 khanki gulor valo
poribar jote ar Jara valo Tara kharap pai",1
1150,1151,"পিট হিতিরে
মাগির এই গান আমার কানে আসলে আমার মাথা আর ঠিক থাকেনা মনে কয় খালি তারে জুতা দিয়া
পিটি",1
2585,2586,রানু মন্ডল সম্পূর্ণ কাঁচা গোবর তাজা গন্ধ বের হচ্ছে।,1
2033,2034,বুড়িকে চুদলি,1
3723,3724,চারাল মাগি আপু,1
388,389,Sandi magi k vikka dewa o uchit na,1
1071,1072,সব মেয়েরা খারাপ নয়। আর যদি খারাপ হয় সেটা শুধু ছেলেদের জন্য খারাপ হয়,1
2051,2052,Ranu magi,1
3671,3672,Bokachoda aain aamader bengel ee aain bole kichu nei,1
397,5181,শালি পাগলি বড় বড় কথা বলে মাগি,1
2689,2690,মাগী তো পাগল,1
2943,2944,খানকি ভিখারি,1
675,4502,রানু দি খানকির মেয়ে ঠিক বলছি তোআমি,1
1852,1853,Khanki,1
1956,1957,"kno tmi Ki onno rokum vikari chila Rendi dhanda korta nki J oder theke tmi
alada tmi himesh Ki ki koreche go tmr sathe asole jodi ektu bolo Rendi Vikari",1
1666,1667,Sali khanki,1
636,5420,ভারতে এত মানুষ চোদাচুদির পাগল .......বৌদি গুলো এক একটা খানকি,1
519,520,তুই অাসলে একটা মাগি,1
3317,3318,দেখছি আপনার ওরনা নেই,1
546,5330,randi mode on,1
2935,2936,অপু তুই মাগি তুই ইসলাম নিয়ে বেইমানি করেছিস,1
1706,1707,"ওরে শালী এতই খারাপ ।নিজের সামীকে মেরে ফেললি।এইসব মেয়েদের কোন কথা হবে না সোজা
কথায় একদম ফাসি।",1
762,763,"খানকির ছেলে মাদার চোদ হিন্দু চোদা ভোলানাথ নস্কর কি তোর নাজায়েজ বাবা ছিল۔
শুয়োরের চোদা۔ জাত ধর্ম না দেখে মানুষ কে ভালোবাসা সেখ সমাজে সন্মানপাবি۔ তোদের
মতো জানুয়ার দের জন্য আজ সমাজ রসতলে যাচ্ছে ۔۔۔۔۔۔",1
3636,3637,Gud marAmi,1
645,5429,"এতো sex মাগি তোর, সুখের সংসারটা ছাডখার করলি,",1
836,837,বাড়া টাকে চুপ করা,1
601,5385,"madarchod,,, chinnal randi... deshdrohi ....",1
1105,1106,Rendyr bachchara ghore maa er sange sute parto to,1
1733,1734,"রাণু মণ্ডলের মেয়েকে ধরে তাপরানো দরকার,

এমন সুবিধীবাদী মপয়েদের কী আর বলবো।",1
113,114,tor ma ke dekha,1
554,4381,ami tor bura gude don dukhabo khub valo kore chudbo sali magi,1
918,4745,Bokachoda rano,1
518,5302,modherchood,1
3455,3456,ওই মাগি কে আমি হলে মেরে ফেলতাম,1
794,795,Tai nki magi 😂😂😂 ami to jani ami ki tui ekta magi,1
706,5490,"**oti feminist kawtha kom bolun. eto chele:meye toh prem kawre. sobar erokom
hoy??!!**",1
2510,2511,"@FunMasti Tv khankir chele Tora to baba mara make chudis abar bon ke biye
korir toder bal ki bojhabo😈👿",1
1981,1982,"রানু একটা মাগি,, ওর কথায় ওর পরিচয়,, এই মাগির মাথায় থু দেওয়া উচিত",1
617,5401,randi,1
1182,1183,"Bokachoda chele
Sala valo manuser bachcha",1
625,626,মাঘীর কতো ঢং টাকার লোভে,1
608,5392,hattt matharchhhod,1
3081,3082,"Ei kaj ta onektai দুঃসাহসিক কাজ.. Jotota sohoj lage totota sohoj kintu protyek
ta potitar kache thake naa..",1
313,314,khanki aaaaa baler ranu mondol,1
49,3876,Khanki magi.. Bokachoda ranu mandal....,1
3798,3799,"এরা সব এক একটা বেটিচোদ।
এদের জন্য সমাজ নষ্ট হচ্ছে।
এদের কে গন পিটুনি করে মেরে ফেলা দরকার।",1
666,667,হট পরি মনি,1
672,4499,রানু খানকি মাগী নিজেকে কি ভাবে,1
2753,2754,"Magi,sali,kanki,notti,,ak,akhono,ok,gan,bolassai",1
128,3955,Choter pod chiyare udheche bole ei sob bolchis tor hal ki hobe dhekh bi,1
3071,3072,"Ranu is a big bokachords,vanchod,",1
1762,1763,Ore magi tor abar vikkha korte hobe,1
442,443,Oi kankii6alar don Kata nayoa uticit,1
243,4070,ভুল ভাবছেন সব মেয়েরা এক নয়,1
394,395,"৮০% পতিতা নিজের ইচছায় এই কাজ করের না
মা durga 'র murti এই পতিতাদের বাড়ির মাটি দিয়ে তৈরী হয়
মেয়েদের somman করতে শেখ
🌟💗🌟💗🌟💗♥💗🌟💗🌟💗🌟",1
862,863,Madar budh khanki magi Sala bahenchod mukhe juto Maro sali,1
1708,1709,"Besi english marache B.C mohila puro lo kono kichur joggo na ja payeche onek r
na.. Oirokom gola sober kom besi thake... 🤟🤟🤟🤟ore bal hata🖕🖕🖕chodna mohila
puro sojjo hoy na...",1
528,5312,************** chal,1
3657,3658,"@Purna chandra Sarkar a re bhai tara apon bhai bon to chilo na.tader duijoner
e baba ma alada alada.",1
1050,1051,Bal kheku meye ranu 😖😒,1
2177,2178,"Khanki magir gude gorom rod daily dhukiye daily mar. Ami meye hoye bolchi.esob
khanki somaje tikle valo meyera hamper hobe",1
3026,3027,krisna tar mamike ****** toot toot toot.,1
3437,3438,Sali kamon kharap lok kutta,1
2816,2817,"@SHIVAM MKJyes. তবুও দুজনের মধ্যে বোঝা উচিত ছিল দুজনের সম্পর্ক ভাই বোনের। অন্য
ছেলে মেয়ে হলে আলাদা কথা ছিল।",1
3316,3317,Vagina. Balta,1
