Unnamed: 0,ID,Text,Label
3715,3716,কি dhemna তুই 😂😂,0
1520,1521,Balar gan,0
108,4892,নিশির ডাক july,0
185,186,O Accha vikkha korto kintu vikhari na wao Ki sundor,0
282,4109,"Apnader kajj holo kutsa mora bar bar akta kotha vikari theke dhoni are kichhu
yogota na thakele ki opore jete parto",0
1026,5810,😂🤣😂🤣,0
120,121,beiman ranu di k tar ager jaiga ta dekiye dite hobe,0
1431,1432,Thas kore kore chor marle gale thik hoye jbe sob,0
491,492,Ak Dom tek bolacho,0
238,4065,Eta ekta khanki,1
3092,3093,"j.g. Banerjee madar chod magi toedr Hindu vai chilo / toder vai ra chode naki
mone hoce chode je onai kore che saja pabe jat tule katha bol bina",0
3318,3319,khub valo kotha bolle dada puro sorti kotha,0
707,708,"দাদা যে যেমন তাঁর ব্যবহার তেমনিই হয় ঠিক আছে নিজেকে বিশাল কিছু ভাবছেন😂 রানি 😜
মণ্ডল😂 😂",0
1057,5841,"love u dada...ami tmr sob video dekhi...khub vlo lage biswas koro...ami tmr
pase achi...",0
605,4432,Sei jakas laglo👍👍👍👍👍,0
852,5636,darun bhai🤓🤓🤓,0
2713,2714,"Akta kotha na bole parchi na ranu mondol kintu akjon elomelo vaboghure gan
pagol mohila tr guchiye kotha bolar khomota nei or kothar vul mane ber kora ta
thik na",0
3544,3545,"ভাই এমন ভিডিও ছাড়া উচিত নয় কারণ তারাতো পেটের দায়ে এই কাজ করছে আর যাই হোক
তার ও ফ্যামেলি আছে",0
790,791,পরি গাঁজা খাইছে সাথের টা ইয়াবা মদ সেক্স একটু পরে চলবে,1
3739,3740,Add korun,0
1157,5941,nice vedio dada,0
809,810,ভাই এই জাইগা টা কোথায়,0
3664,3665,"লোক মুখে শুনতাম, ভিখারি ধনি হলে,অভ্যাসটা ভিখারির মতোই থেকে যায়। রানু দি তার
বাস্তব উদাহরন",0
174,4001,Chudir vai alaka dekhte asechis to rate jigges korchis kno,1
506,4333,Kutta ke gee hajam hoi na ai holo sei ranu di na ranu randi khangi magi,1
936,937,"Katha gulo ektao mithey noi.amar mone hoye ranu mandal jekhane thakten onake
sei khane pou6e deoa uchit.karan je ba jara onake celebrity banalen tader ka6e
ami bolbo boner posu ke bonei 6ere deoa hok😠😠😠😠😠",0
591,4418,এটার কোথায়,0
2632,2633,রাতারাতি আঙ্গুল ফুলে কলাগাছ হয়েছেতো তাই এ অবস্থা।।।।।,0
795,4622,Ak bom thik,0
3532,3533,Jar jayga jakne sekane e se teke galo,0
256,257,"amra kon rajje a6i???? eto nogra manush o hoy tao rape korli korli meya take
merei felli?? eder pariya mara darkar 6ilo",0
1680,1681,"[4:35](https://www.youtube.com/watch?v=8us63u9lV1s&t=4m35s) bastob kotha
bolsen vhai.. i supported you",0
3246,3247,রানু পাগলী তো লতা মঙ্গশকর সম্পর্ক এ কি যেন আবোল তাবোল বলেছে।,0
640,641,Vikari vikari thakbe. .,0
48,49,"Ame o kamdunir ka6ei theke r oi ek e collage mane derozio te pore sotti
ghotona ta khub e dengurus aj o vulte pari na",0
519,5303,randi ha saali,1
602,5386,bak bak bak...... bak... bak... 😏,0
617,5401,randi,1
3293,3294,Upor bala bole kichu ache,0
234,4061,O ki diyeche,0
3548,3549,"Amr hate kno time khomota ase to ai india ta rep jara korbae soudi arob er
moto rastai fala gola uriea dawatai ai fast chalu korbo",0
1010,5794,ekdom,0
50,4834,sob dus jamai babur,0
164,165,Baler video,0
3673,3674,"Baler ranur baler gan
Bikhari abar gan",0
1356,1357,"ওনার জন‍্য ,অনেক ভাল কীছু করার প্রতিভা হয়ত নষ্ঠ হবে",0
2309,2310,ranu mondol akta selfish,0
971,972,Gala gali ditis ekhon himesh reshamiya satha gaan korchis nirloggo mohila,0
8,9,Ranur voice 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎eto karap gola,0
1004,5788,ma & may 2jon e english a phd kora aa6a 🤣🤣🤣🤣🤣🤣,0
