ID,Text,Label
1475,@DimaSadek يا عمي ديما صادق بدها تنشهر و صدقوني لما انتشر هاشتاغ الواطية ديما، ديما كتير كانت مبسوطة انو هي تريند.… https://t.co/J2ZlEEPQrz,1
1424,@OmarAOkde @alizein21 @DimaSadek واطية شو بدك بالحكي�,1
2801,@yumnafawaz @DimaSadek #ديما_الواطية  و #يمنى_بتلدغ,1
9,@DimaSadek ضبي لسانك احسنلك ��,1
4307,@DimaSadek بعتقد  عم يحكي باسم لبنان يا هبلة !,1
1650,@DimaSadek خطاب وطني يا بهيمة,1
350,@DimaSadek طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,1
3845,@DimaSadek عاهرة حتى ينقطع النفس,1
4749,"@yumnafawaz العمى ما اسخفك..
كيف اهلك طايقينك؟",1
876,@DimaSadek أنت واطية وحقيرة . وبلا تهذيب,1
3931,@DimaSadek ليش عمتدعي الشباب نزلي انت يا جحشة قصدي يا وحشة خاصة انك معودة عالسهر لساعات الفجر الأولى,1
2567,@DimaSadek عنوان الخبث #ديما_الواطية,1
4358,@yumnafawaz بتحبي تجيبي المسبات لحالك...يا عيب الشوم... بتوصالي لكعب نعله للرئيس عون يا ام نص لسان� انضبي,1
426,@DimaSadek ديما صادق بين هلاء انك مش عم تحرضي اسم الله عليك شو بتفهمي عما بقلبك شو كلبه شو بهيمه اصلا قليل فيك هل حكي يا فتنجيه,1
5169,@DimaSadek @LBCI_NEWS @JeanFeghali معش تستغلي يا عاهرة الثورة,1
3776,@nesta2018 @sy_tweets @DimaSadek ديما يا شرشوحه  ديما الواطيه,1
5225,@DimaSadek طيب انتي خرسي وما تحكي بشي ما بتفهمي في غبرة صباطو اشرف منك روحي ضبي حالك,1
5053,@yumnafawaz أخقر وأغبى وأوسخ وحدة بالإعلام كل الكلام ومضمونه الذي يخدم البلد وإنت عم تحكي عن المونتاج هلقد فهمك بال… https://t.co/ozELUg5DBa,1
4396,@berrynawal شفتي انك مسطولة ��‍♂️,1
