ID,Text,Label
4913,RT @YorgoElBittar: @MTVLebanonNews @berrynawal بشرفك نوال، ليه هيدا الدور عم تلعبيه؟!! اذا بيان الجيش الرسمي عم بيأكد ان الملف الو علاقة با…,0
835,@DimaSadek بدهن يقضوا على هذه الثوره لانها اذا نجحت وسوف تنجح سوف تقضي على الكثير من المقدسات....,0
1320,@DimaSadek كمان صايرة تفهمي بل تكتيك يا بنت أم حسين. منك قليلة ولله . حبيتا منك هيدي يا أمية .,1
391,"بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم.
اصلاً كل يلي طلعوا (#)  ضدها لم و لن يكونوا مثلها!! #كلنا_ديما_صادق  
@DimaSadek",0
1738,@DimaSadek طرابلس خلئت حرة وعنوان للحرية والكرامة وعاصمة العيش المشترك والعلم والعلماء بأختصار بتشبهك ياست ديما بنفتخر بلبنانيتك,0
3969,@najkassem @DimaSadek انت اعلاميه ؟؟ من اين اتيت بعشرة سنوات التيار في الحكمً؟؟ ميشال عون في الرئاسة منذ تشرين 2016… https://t.co/h5oEizLKue,0
3510,@yumnafawaz لازم تعملي وصله رقص مع انجي خوري,1
272,@DimaSadek من أراد أن يعرف أخلاق  الحزب (الذي نسب نفسه الى الله) فليقرأ للمعلقين من أتباعه,0
820,@DimaSadek يا هبلة هول مش سفارة هول قوة عالمية بدها تمحي عن وجه الارض معلمينك الصهاينة والامركان,1
2586,@DimaSadek واتصل بعدها الرئيس ميشال عون بديما صادق واطلعها على اخر التطورات,0
2970,@DimaSadek قال لن يسقط العهد يا بهيمة,1
1345,@DimaSadek مش افضل الك تناقشي بدون مسخرة يعني وبن السيد حمل سلاح عل شعب اللبناني اذا بدك تقولي ٧ ايار ف بحب خبرك وا… https://t.co/LXqjmvVbg8,0
641,"#نانسي_السبع عم تحط نفسها محامي دفاع عن قطاعين الطرق عبر نقاش مع مي خريش..
تلفزيون الجديد #نضبو",0
469,"@DimaSadek ديما للجيش قائد واحد موجود باليرزة وليس من سلطة عليه في الضاحية 
فخامة الرئيس هو بالدستور القائد الاعلى… https://t.co/mCNT6bCGnw",0
