ID,Text,Label
5383,porca puttana! #canada https://t.co/dXjVlN6jgc,0
6427,@La_Connie_ CULONAL’amour tojourCarta da paratiFranciaGif su Instagram,0
9317,figlie non dovrebbero essere strangolate,0
8109,lei brillante,0
6320,"porca puttana già dormo a malapena per l'ansia, poi ci si mette anche il sonno leggerissimo e siamo appost",0
9788,sorelle non dovrebbero essere assassinate,0
6105,MA VI FATE I CAZZI VOSTRI PORCA PUTTANA?? AVETE ROTTO LE PALLE FINITELA,0
2670,femmina bella,0
8976,lei generosa,0
6799,IO MI SENTO MALE PORCA TROIA NON SONO PRONTA CHE CAZZO SUCCEDE https://t.co/eJq4YftU1D,0
8679,signorine fantastiche,0
6631,"RT @AlogarFF: Letteralmente disgustato. Chiamate un allenatore di calcio a 5, quello che cazzo volete, e insegnate a questi ritardati come…",0
447,@yoonminsunset Ross ti prendo a schiaffi smettila il mio cuore è fragile,0
2077,casalinghe dovrebbero essere coccolate,0
2132,donna non dovrebbe essere picchiata,0
2729,fidanzate dovrebbero essere celebtrata,0
5867,Ma porca puttana INCREDIBILE grande @OfficialASRoma,0
5710,"Però la foto con la maglia dei Rolling Stones no eh, non lo accetto. Quella è la maglia del tramonto sul Danubio porca puttana",0
2844,coccolare nonne,0
4819,"@lorenzo2392 @albemutti @FusatoRiccardo Madonna, ma come cazzo si fa a prendere Asamoah. Porca puttana",0
1774,aiutare mamma,0
510,sei acida perchè non hai avuto figli: buon 1920 #TemptationIsland,0
7583,"Magari un tiro in porta MAGARI... UNOOO porca puttana, banda di raccattati sopravvalutati https://t.co/vYQ2TTcgt0",0
6193,"Quando camminate coi bambini dovete stare voi lato strada, che se (sia mai) succede qualcosa almeno colpisce voi e non loro PORCA PUTTANA SONO ESSERI INDIFESI NON ACCHIAPPALIKE PER LE FOTO SUI SOCIAL.",0
4923,i vixx porca puttana hyuk che cazzo fai mi vuoi morta,0
5995,Ho appena rotto il porta asciugamani in bagno puttana evaaaaa se mia mamma sa che sono stata io mi ammazza rip farò finta di niente anche se già sento la coscienza sporca,0
1428,tutelare compagna,0
4989,@dearvmalik PorCa pUtTaNa DeVo rEgOLaRmI,0
5576,@AsiaArgento @lauraboldrini asia argento non ha bisogno del mio parere,0
4885,"Sono stranamente calma, cioè, non è nullA DI CHE OJ PORCA PUTTANA STO SCHIATTANDO MALE ALL BLACK ORA SVENGO CIAO #BTSBlackHairParty https://t.co/pVldjjKXLF",0
6822,"Sono disperata per colpa dei 5sos, porca puttana",0
2843,mamma dovrebbe essere lodata,0
9010,sorelle favolose,0
2778,casalinga elegante,0
8857,signorine non dovrebbero essere assassinate,0
1022,fidanzate dovrebbero essere adorate,0
7170,"Alicia, la mamma di Paulo, grande DONNA. @ signora Anna PRENDI ESEMPIO PORCA PUTTANA",0
1275,matrone non dovrebbero essere violentate,0
6569,@MarioMandzukic9 Mario perché mi piace la figa se no ti scoperei! !!,0
1484,compagne non dovrebbero essere ammazzate,0
9715,zie non dovrebbero essere uccise,0
2387,aiutare nonna,0
9453,sorelle dovrebbero essere abbracciate,0
469,ZANGRILLO andrebbe preso a schiaffi. Tutti i giorni uno schiaffo ogni morto. E poi vediamo se continua a dire che un morto non significa nulla. Uno schiaffone che gli volta la faccia dall'altra. parte.,0
5839,AIUTATEMI PER FAVORE CHE MI VIENE DA PIANGERE PER IL NERVOSO CHE SONO DUE ORE CHE CERCO DI RISOLVERE QUESTO DANNATO PROBLEMA CHE NON SO DA DOVE SIA SPUNTATO PORCA PUTTANA.,0
2186,nonna piacevole,0
2646,casalinghe stimabili,0
1333,morosa incantevole,0
