ID,Text,Label
2976,@Giuliettaxxx84 che bel culone da sfondare...sei una gran porca da usare a piacimento e riempire di sborra,1
2235,morose amichevoli,0
6064,Spacco qualcosa Madonna troia bestia ladra inculata lurida maiala Dio bastardo cane frocio,0
2035,donna riprovevole,1
7355,@topometallo @Simone_Dela @Pina_a69 @petergomezblog @fattoquotidiano E si sono incazzato a leggere certe risposte perché mi sembra davvero assurdo vedere certi partiti con certe percentuali dopo lo schifo che hanno fatto per anni !!!! Porca puttana !!!!,0
1797,fidanzate cretine,1
3174,@_Francy_Fra_P Che faccia da troia se vuoi un cazzo per divertirti ?chiamami,1
3801,"WUA E MAMMA POI HA DETTO PER SCHERZO- A ODESSA ANCORA VIENE MIA MADRE, NON TI PREOCCUPARE!!!!! E PAPA HA DETTO- NON TI PERMETTERE, NEMMENO UN GIORNO A CASA MIA QUEL PUTTANONE, NEMMENO IN FOTO VOGLIO VEDERE A QUEL GRANDE CESSO CHE FA SCHIFO SOLO A VEDERE!!!!!!! (WUA CHE FRASE)",1
8937,signorina dovrebbe essere soffocata,1
8236,adorare sposa,0
226,La vecchia baldracca al @Viminale #Lamorgese ci sta riempiendo di questa feccia dell'umanità.@luigidimaio pezzo di merda-figlio-di-puttana-infame hai fatto dell'Italia un campo di clandestini,1
7562,"andando* porca puttana, oggi non ce la faccio.",0
363,@MarilenaStilio Ti scoperei ore,1
3337,wow che tettona mmmmm https://t.co/s8gbCVnTXC,1
3540,"@serebellardinel @a_meluzzi A me risulta che sia sempre stata una LURIDA TROIA IPOCRITA. mi pare fosse anche il nome provvisorio del partito prima che venisse cambiato in più europa"". Che alla fine significa la stessa cosa.""",1
6469,Metti #dalbert porca troia #spalletti!Anche se metterai il solito bidone improponibile di #eder #InterCagliari #inter #amala,0
4411,@stanzaselvaggia  LeosiniMa che messaggio manda tappatele  la bocca ai bei tempi andati furbi e imbroglioni venivano impiccati nelle pubbliche piazze,1
6142,quando qualcuno fa commenti transfobici su fb e tu sai che non dovresti rispondere che poi arriverà la gente a rompere il cazzo a chiamarti sjw etc etc ma non riesci a stare zitta perchè porca puttana tiro fuori le lame,0
8887,madri dovrebbero essere curate,0
4024,"@repubblica La Germania accoglie i Siriani. Persone che scappano da una sanguinosa guerra. Tra di loro molti sono istruiti, ingegneri, medici ecc ecc... Furba la culona. Noi accogliamo nigeriani, senegalesi, magrebini ecc ecc... Tutte persone di un certo",1
8730,lei sgradita,1
4464,@Sonia54360695 Ma che bel culone,1
6462,"All'intervallo parlando con sta mia amica faccio ''X ha un bel culo'' a voce abbastanza alta, mi giro e mica ce l'ho dietro figa",0
1419,favorire casalinghe,0
4652,@MrDex68 @magistrimarini2 Che bella cagnata ....mandiamoci anche la culona tedesca ?,1
7791,"capisco essere contenti di vederli ma porca puttana sono umani pure loro, non mi pare tanto difficile capirlo ma siete animali o cosa ???????",0
746,Schiaffi e pugni all'ex fidanzata nel bar in cui lavora: denunciato 20enne ,0
8691,madri eccellenti,0
8084,spose inferiori,1
8037,signore dovrebbero essere assassinate,1
2850,morose sorprendenti,0
3701,Puttanone bolognese life #GF15,1
2070,nonna dovrebbe essere sostenuta,0
9810,figlie orribili,1
5863,Porca puttana se Gonalons a Barcellona non faceva quella cazzata ora....  #romabarcellona,0
6705,"@AsiaArgento @matteosalvinimi Asia Argento perché non vai e ti fai una bella camomilla, così ti calmi il bollore",0
7641,"Se stai cercando un'azione anale volgare, sei nel posto giusto. Poche donne hanno le prodezze pervertite di Jessica Rex. Questa troia le piace farsi sfondare e spalancare il suo bel CULO da un enorme cazzo duro!",1
9657,mogli eccellenti,0
