ID,Text,Label
642,@RadioSavana Chi va per mare sti pesci prende. Se l'è cercata e sinceramente non me ne può fregare di meno. Ovvio che il demente lo impalerei.,1
8222,soffocare zia,1
3440,E poi le premestruate isteriche sarebbero le femmine. #RealJuve https://t.co/NGNQqZoD4e,1
7322,@ClaudioPerconte Altra puttanona,1
9153,ragazza orribile,1
3759,@sherlock5stelle Lurida troia  vaffanculo,1
1753,pestare matrona,1
9861,detestare zia,1
1749,morose dovrebbero essere schifate,1
8613,ragazza scema,1
3530,@Giuliettaxxx84 Che troia che sei in video https://t.co/OBRTPOimar,1
4489,@AlbertoBagnai @DeficitMiManchi Forza Bagnai fate tornare Italia il Paese n1 in Europa e basta con la culona Merkel,1
3308,@Marco76132606 Vieni qui troia che ti scopo tutta ti apro in due mmmmmmmmmmm,1
4180,@Veronic87442740 Tranquilla mi seghi coi piedi ma ti sborro in bocca ???,1
3472,Brutta cagna che cazzo di sete hai???brava comunque così si fa!!!https://t.co/kekIc5sQtB,1
3699,"Al posto di Patrizia io me li farei tutti i boni, spero faccia il puttanone da combattimento, se lo può permettere. #GF15",1
2622,femmina rivoltante,1
420,@Claudia46342514 sei una gran cagna in calore,1
1940,matrone non dovrebbero essere appoggiate,1
968,@caledoniax1 Che bel culo te li bacerei tutto prima di..........,1
7375,"Sui treni giapponesi è severamente vietato parlare al telefono, tanto da vietare anche la semplice suoneria. Su questo treno c’è una vecchia che da 25 minuti sta parlando ininterrottamente al telefono porca troia stai zitta",1
6963,@federica_milf ciao Federica buon pm e buon weekend 6 molto figa e sexy ti scoperei un abbraccio e un bacio ?,1
9124,signorine terribili,1
7465,@lauraboldrini Tuoi amici Muslim. Taci per coerenza.,1
7546,@gabry68695082 Mmmm che bel culo te lo sbatterei subito dentro senza pieta,1
8015,ragazza dovrebbe essere uccisa,1
935,@M00NSVT Sta qui si merita proprio due schiaffi,1
4650,Scopata casalinga davanti alla tv con moglie italiana tettona https://t.co/aKO4MvlqCU,1
3117,@sticazzinloop @Disagioconvista ??impossibile.. quelle hanno le #tette grandi e il culone,1
1020,matrona ributtante,1
7328,@micstreamvy Per avere un bel culo si fa questo ed altro,1
2900,mamme sporche,1
8197,figlie dovrebbero essere strangolate,1
1404,nonne disgustose,1
2058,umiliare matrone,1
9069,zia non dovrebbe essere accudita,1
9538,sorelle detestabili,1
3139,@carla27357388 Io ti inculo e te lo riempio Ank col mio sperma,1
6933,@Giuliettaxxx84 Che grandissima troia che sei ?,1
6992,@lauraboldrini @matteosalvinimi Corrotta mafiosa hai chiamato tu in causa il vecchio VOLPONE comunista? Ma proprio non vi rassegnate a perdere la poltrona? Taci e fatti da parte la tua era è finita! ???????,1
2180,matrona abominevole,1
4615,AO proteggi ar volo er culo rotto de sta pompinara @MarcoPatuano che domani je vado sotto a @carlottaventura voto vede se me ride in faccia,1
2834,martoriare matrona,1
1004,compagna non dovrebbe essere appoggiata,1
4549,@kylaalove Grossa figa...ti sbatterei,1
