ID,Text,Label
5413,"@r0yale _boy apne education aap ne ek hi comment me dikha de aur apne maa baap
ki shiksha bhi.",0
2593,Apko mirchi lagi quinki ap bhi usi type ki ho jo 2-3 ladko ke sath so chuki ho,1
3638,"Crux of Kabir Singh;  
Ladki ke maa baap ni maanrhe,pregnant kr do😆",1
5693,chal teri maa ki chut,1
3365,"Are sir ye CBI ka kya natak chalu hain, Jara ek video toh banana plz",0
5269,"females are lucifer and illuminati  
lucifer orat k rupe me duniya me reh rha hai",0
5971,"tere jaise randiyon ko kabir singh movie buri lagti hai aur teri jaisi
randiyon ko veere di wedding achchi lagti hai",1
927,Sahi bola boss. ..man ki baat boldi tune,0
1801,"Ye huyi na baat 😎😘😍😘😎  
Perfect reply, sala ye feminists​ ki bate sun sunkar dimag kharab ho gaya tha,
aise hi videos banate raho pratik Bhai haters ki mat suno",0
3625,Sir apki t-shirt bht achi hai🤣🤣,0
1334,"Inn gujarati ganduo k liye sab liberals aur feminist h...  
Q ki inke baap Modi ne to apni biwi chod di... bhadwa modi ka ghulam..",1
369,"acha kar rahen h india m k larkion ko zinda mardete h.q k esi randia to nahi
peda hongi.  
  
or meto keta hun k larko ko bhi maro 🖕🖕🖕🖕",1
544,Swethabh bhai bahot badiya review tha,0
2880,"Maine video ki ending me jo baat Kahi hai vo suniye... Galat to bahot sari
bate ho Rahi hai...  
hamare Desh me to har dusri tisri film me Criminals & Terrorists Ko glorify
Kiya jata hai... Kya kar sakte hai ?",0
4033,"Kaunsi charas ya afeem phoonk ke aayi hai ye. Gandee aurat. Aurat ke naam pe
dhabba.",0
4928,"aki 24x7 isiliye south wale north pe apni movies ko release nai krte h zyda
kyunki north Indian chutiya hote h unko veer di wedding jaisi movie achhi lgti
h😬",0
5488,"problem he nahin hai, problem ye hai ki jab se ye so called beti bachao
campaign chala hai. aur last 10 years ka record dekh lo “ ladkiyo ne kis had
tak jaakar freedom ka misuse kiya hai”  
  
agar yahi hota hai azadi dene se to... kya aap apne aane wale bachcho se yahi
ummeed karoge? or would you allow your girl or boy for anything and
everything?",1
3917,Bhadwa kaanoon Indian Army me nahi chalta,0
2629,Jio Guru,0
4158,Sabko bolne ka adhikaar hai but public mai hugne ka adhikaar nahi hai....,0
3567,"390 dislikes??🤣🤣 seriously?  
kaun hai ye log? kaha se aate hai?😂",0
1278,Raja Ch,0
5075,chalo ab bharat badal raha h,0
2722,Faminist walo ki maa ka bhosda.,1
4867,Kabhi rabish Kumar ko bhi Lee aiye,0
2107,Baby baby bolke paka dia.....Third class ....... Faltu video,0
2975,"police hai to kuch bhi karegi kisi ki bhi jindgi karab karegi.sab proof milne
par karvahi honi chahiye.",0
1317,Thanks sir.... Abhi ticket Book karta hu 😊,0
640,"Chal be chutiye apna kam kar... Tere mar ja nay pai kisi ko fark nahi
padta.... Is k 1.7 million Subscribers hai.... Tere jai sa chutiya nahi hai
gandu",1
5648,bsdk feminist,1
2673,Daya Barani 👍,0
4923,"0-[0:20](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=0m20s) 50 rupay kat
overacting ka",0
367,aare didi meine to trailer bhi nahi dekha,0
355,"@vikash kumar too bhi apni jhothi bahen kp support kar raha hOAG. Tabhi tujhe
mirchi lagi.",0
4841,"Koi kuch bhi bole, Autowale bhaiyaa is the best!! ❤️🤘",0
3690,"I think sir hone cahiye.. Agar hum allow nahi karte to.. To unke
constitutional rights violate honge. Article 15,16,19",0
6109,"bhag teri maa ki chut bhen ki lodhi  
lakshya chaudary ne to bss 😂😂 chod dala salli ko",1
1541,Tum tu khud buht bada kuta ho bhonkta rehta ho,0
552,sir plzz titanic ka movie review kijie request h plzz,0
3733,Aisi video dalkr aap badnamm kar rahe hain un logo ko,0
4271,Kis Kis Ko Ye Song Pasand Aaya,0
4355,A shi nhi ha,0
5347,sahi hai yaar equality bolte hoto apnao bhi dono baaju se,0
3539,1 tu hi samajdaar re baba😎👌👌👌,0
3453,Swara bhaskar BC,1
2116,"Oooo stree  
Dosti krogi?",0
1118,Isme movie rewiew hai kya 😂😂,0
61,Bhai men sutra channey ku band hua?,0
4555,Army main mard chahiye chake nahi,1
405,faltu....,0
1663,"Bhuvnesh tiwari tum sahi ho yeh Vidhi Chaudhary jaise dalal cheer gaayi hain .
yeah kya jhane apne bhaajhood ko.yeh khuda nirlaj hain",0
2788,Sahi kaha yaar,0
5074,"thank you ma'am for making such a video and understanding our pain . . .
bhagwaan hmesha aap jaise logo ke liye acchha sochega 🙏👏👏👏👏",0
3536,Nah,0
4396,waw ranu ji kia bat hay,0
5807,ye didi chutiyah hai,0
3192,Sir aaj kal daily current affairs kyu nahi aaa rha hai?????,0
5232,"stand for equality people. stop misusing a law that's there to protect you and
not harm others... sirf ek nahi apitu kayi level pe life barbaad hoti hai.  
1) who ladka jis bechaare pe jhoota case dala.  
2) uski family  
3) asli mein jo vastavik ghunegaar hain
([#unnao](http://www.youtube.com/results?search_query=%23unnao)) woh bacch
nikalte hain.  
4) waise itne stigmas hai, isse sirf jo real victim or peedita aur peedit hain
unke liye mushkile aur badh jati hain.  
bhagwaan ke naate, insaniyat ke naate yeh insanity band karo.  
ladka ho ya ladki sabko nyaaye tatha insaaf ka haq hai.",0
6116,"ab tu jo marji karle lekin lakshay chaudhary ne teri gand marli..😂😂 ab tu jo
marji karle kuch fark ni padta.. chakki pehle aurat banja aurat b nhi lagti
tu.. 😂😂",1
360,Bolte To Bhai Acha Ho❤Lkin Kitnaaa Bolta Hai Bhai Tuuu😨,0
4163,Jai hind sir,0
1812,ye yellow shirt wala kya chutiya hai kya,0
3551,🤣🤣🤣🤣🤣🤣🤣🤣 uski maaaa ki.......,1
4497,Joy Kumar 😂😂😂😂,0
128,@Ali Khan MUJHE TOH REPLY DEDO,0
3699,Bhai 🤐 salute aapko.jay shree ram,0
169,Or ldki ldke ko thappad mare to bo shi h tumhare hisaab se,0
1287,"I think ye section ko banned krna chahye ye sb jo smjhte hain k is sec ko pass
hona chahye tha wo sico hain qk inho ne gandi videos dekh dekh kr aona ye haal
kr liya hai sooo sicho people apna ilaaj krwao na k ye gandi hrktein kro",0
1172,Jaliii,0
4996,bhai,0
3926,"Yar bhaiyo log aab to khule me ched rahe hai ladko ko admi or ladke gents
toilet me suru ho jate hai MC BC ye ho kya rha hai hate this",1
207,"Arundhati Roy apna naam change kar ke ranga billa rakkh kar ration card adhaar
card passport visa etc banva sakti hain kyunki Yeh india hai yahan toh
rohingya yaa baangladeshiyon ne isi tarah se apne documents banva liye hain
kyaa farak padhta hai",0
998,Mr. bakri...slow bol....,0
5171,unka kya jin pr teejab dala jata h ush k kya,0
3283,chutiya hai ye feminists,0
5662,chl bhen ki lodiiii tjhe to dislike bjjta,1
1552,Jali 🔥 yaaar,0
1349,suna nhi rajdeep ne bola ki wo undemocratic tarika h.,0
1450,"Sadak par baith ja katora lekar, fir hai hai kar",0
3761,"Kabir singh ke ek hafte baad article 15 bhi release hui thi.. Jo ki aaj ki
youth ko jaroor dekhni chhaiye thi.... Lekin nhi sb chutiyo ko kabir singh
bnna 🙏",0
4729,"Khale review do bhut boll te ho yar do mint ka kam he review dana bute boll ta
hie raha",0
2566,Lajobab,0
1761,Jabardast review Pratik bhai ..... blockbuster Kabir Singh,0
116,Bhai stranger Things ka full review kar do plz,0
5753,tum maderchod ho,1
4116,Kya yaar😂😂😂😂,0
3059,Please KGF movie ka review banao,0
3953,Bhai gajab review diya thanks,0
5187,"o utha diya court ne. agar gf bf consensual sex ko rape allegations
nahi.laga.sakta",0
5010,"bollywood waly pagal hain varun dhawan jese overactors ko movies de dety hain
lekin akshay khanna jesy realistic actors k talent ko use ni krty.  
respect from pakistan",0
1816,"Chill man!! Apna lund aur mooh samal aur!  
Kaam kar!!",1
6177,aree bhenchod chup ho lodu aurt,1
6043,"aey. madam ye kya chod failaayela hai idhar... nikal lauri.. fursat me
nikal... bhaaag madharchod",1
343,"Hahahahhahahaaa.. ullu ke pattho waali industry bollywood 🤣🤣🤣🤣🤣✋👌👌👌 kya sach
mast baat kardi bro",0
1299,Mast review hai,0
4725,"Are intellectual logo , vo bas majak kar rahi thi ...",0
3518,भाई मूवी मजे के लिए देखने गए थे और बहुत मजा आया था।,0
2388,"Jay sree Ram ,vande mataram",0
5615,bht si ladkiyan hoti hi madarchod hai,1
