ID,Text,Label
5831,chutiyaa,0
2117,JAGKAANAMBATAAU,0
3722,"Liberals View Ke Facts Sunkar ITNA MZA AAYA ki Kapil Sharma Ke show ki zarurat
nhi",0
5453,sb scam hai,0
2874,"Homosexual k bare mai hame kuch khash ni pta h or jitna v dekhe h wo reality
show mai dekh h jo kvi v army ki requirements puri ni kr payegi..",0
4600,Lgta h ek m hi aisi hu jisne ab tk ye movie ni dekhi aur na dekhungi,0
5000,jio boss,0
3517,Bimar log,0
454,Puri movie hi dikha do ....Yahi pe,0
4363,Mast hai,0
2457,"Jo dislike kar rahai hai iss video ko vo Communist and liberal hai we know jai
hind🇮🇳🇮🇳",0
5415,saamarth yadav teri gand jali,0
2679,"😂😂😂😂🤣🤣 Bhai Wah kya video banaya hai........... Rula diya yaar ab toh tension
hone Laga hai bhai....... Mere ko koi milegi ki bhi nahi......... Section 377
ke Baad.......😢😢😢😢",0
1093,"Bilkul sahi kiya . Mere upar jhuta dhej ka cause dla hua h . Wese b mardo ki
koi sunta h ni .",0
4640,"Ye jo protest krte h unko kuch kaam hota ni h bs logo ko bhadkane ka kaam krte
h",0
2455,Tere jaise chutiyo ke vidio hum nhi dekhte pata nhi kaha se aa gya tera vidio,0
1702,Bhai aadha shave kiya tha ?,0
2996,Bhai tu bkchodi km kiya kr or film pr baaat kiya kr😡,0
2795,Thume ka,0
2177,"Bhai tere other jo topic hai Bollywood k alwa wo mast hai.....main ustarki
topic jada dekhna chahta hoon.....Bollywood ki topic agar aa jata. ...to main
v prove kar sakta hoon tu kinta galat hai...",0
5571,save girl or kill boys aj kal yahe chal raha hai,0
336,spoiler diya hai yeh to batate bhai....,0
5629,"mere hisab sai agar fake fir pakda jata hai to fir jisnai karwaya hai usko
life time prison mai bhej dena chahea.",0
984,"Jb aapko pta hai ki ye chennal aapki awaj dabane ki kosish krta hai to aap log
is debate me aate kiu ho...",0
