ID,Text,Label
6069,maa chudao,1
757,"Ladki bhi to gand marwati hai.... Usko apni maa kyu bolte Ho...... Aur
homosexual bhi usi maa ke bacche hai",1
5971,"tere jaise randiyon ko kabir singh movie buri lagti hai aur teri jaisi
randiyon ko veere di wedding achchi lagti hai",1
6063,unlimited option hone chahiye the dislike k bc,1
1472,Marr sali kooo,1
5790,"ja be madarchod.....bhosdiwali ..sali tu ghinoni hai ...sali sanju & other
movie ki baat kar ....motherfucker😠😠😠😠😠😡😡😡😡😡😡😠😠😠😠",1
6117,teri maa ki choot😂🤣,1
40,"@KHAN SHAHAB abey jhaatu overseas ki baat mat kar jyaada.....foreign countries
me tum logo ko airport pe nanga karwaate hai hahahahahahhah😂😂😂😂😂😂😂😂......pehle
to visa hi nahi milta",1
3240,"@Jeet Ram Rojh tum army ki bhaat kya tum unh paschim ke tattu ki bakalat
jarrorat se jyada karte ho agar gays army mein honge bhi tho bandhuk chalane
ka ghaad main dhum bhi nahi yoga.Indian culture bhi kuch hota hain mana modern
hona jarruri hain par yeah dhyan rakhna zarrori hain ki inshaan apna vazood
nah kho she.paschim wale bar bhaat ko sahi dheraya yeah zarrori nahi
[hota.army](http://hota.army/) mein LGBT jaise dhallalo ki koi zarrurat nahi
WO desh ke naam par dhabha hain.",1
3659,Ghandi to bhadwa tha ghandi kyu banega koi,1
5854,hatt teri maa ki chuuut,1
5322,"ye chutiya na band hona in ladkion ka.  
azadi de di in india ne aisi women ko jinka dimag hi ye kaam me chalta h k
kisi ko kaise fasa k paise kamaane me or name kamane me.  
  
ek ne to sucide kar lia in chutia jhooti ladkion ki wajah",1
236,"@Aditya Gupta sahi kaha desh mein jyada ajaadi gaalat fayda uthaya jha raja
hain inn saro jho bike hain hain aur lgbt ko Kore padhne chaiye Dubai, Arab
jaise ki tarah",1
4167,"Lun ashi cheez  
Mader chod",1
1860,[Bhoshreewale.yahi.gatiya.love.story.35saal.se](http://bhoshreewale.yahi.gatiya.love.story.35saal.se/),1
5818,"madarchod ho sali.... film hai.. aur kuchh nhi.. right and wrong is other
view. madarchod koi bhi movie tumhari respect pane le liye nhi banti hai",1
3534,Tere Baap Suprim Court ne order dia Tu Kya Kar Lega Bipin,1
89,Feminism ki maa chod dee 🤣🤣,1
4223,Abe madarchod review kar gyan mat chod,1
5917,"bhag teri maa ki chut..bhag ja yt se..yaha mat haag..jute jaise mu wali..yt pe
haag k gandagi mat faila..",1
1616,"Arundhati Roy badi lekhak nahi badi deshdrohi hai ye apna address apne kothe
ka add. Lekhaye",1
5784,tu laudi h re 😂😂,1
638,"Libraandu aur femnist hindu Dharm ke Khilaaf Bolte h kabhi inhe islaam per
Bolte nhi dekha jaayega jabki aurto. Ko gulaam ki trah smjha jaata h",1
788,Kisi Ka larka gay ho toh kotha mai bhej do,1
5858,bc tune movie dekhi b hai ya yuhi bakchodi krri hai?,1
5970,"hello makeup wali aunty miss toxic misogyny kabir singh is much better then
veere di wedding (teri lene ke liye degree ki zarurat hai kya,)tere ko achi
lagi kyuki usme women empowerment hui hai acha batana usme unhone kon se
zhande gaade hai, kabir singh me wo to college toppers, best sergen in city
,or football captain ,genuine, alcoholic, womanizer, hardcore lover, etc and
veere di wedding they are not manizer bhi nahi thi khali bakchodi kr rahi thi
what a shit movie veere di wedding. and kabir singh is master pic acting to
story awesome. fumc fake feminist inko lagta hai ki sabi ladkiyo ki zimedari
in ke kandho pr hai fake feminist kahi ki",1
5088,yeh baat choossne s pehle bhul deti,1
